source,source.doi,Reference,author, year,doi,System,zone, Sampling.location,unaligned.particle.L.master,unaligned.particle.kg.master,fiber.percentage,frequent.polymer,sample.matrix,Min.particle.size.um,Max.particle.size.um,Lowest_size_of_fitration_um,Lowest_size_reported_um
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,"Tee et al., 2020","Tee et al., ",2020,https://10.17576/jsm-2020-4907-01,River,Conveyer Zone,Malaysia,0.118900,,1.00,PP,water,#N/A,,#N/A,#N/A
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,"Tee et al., 2020","Tee et al., ",2020,https://10.17576/jsm-2020-4907-01,River,Conveyer Zone,Malaysia,0.118900,,1.00,PP,water,#N/A,,#N/A,#N/A
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,"Tee et al., 2020","Tee et al., ",2020,https://10.17576/jsm-2020-4907-01,River,Conveyer Zone,Malaysia,0.177400,,1.00,PP,water,#N/A,,#N/A,#N/A
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,"Tee et al., 2020","Tee et al., ",2020,https://10.17576/jsm-2020-4907-01,River,Conveyer Zone,Malaysia,0.189100,,1.00,PP,water,#N/A,,#N/A,#N/A
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,"Tee et al., 2020","Tee et al., ",2020,https://10.17576/jsm-2020-4907-01,River,Conveyer Zone,Malaysia,0.299700,,1.00,PP,water,#N/A,,#N/A,#N/A
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Tien et al. 2020,Tien et al. ,2020,https://doi.org/10.1016/j.envpol.2020.114962,River,Conveyer Zone,Taiwan,0.334975,,0.76,PE,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Tien et al. 2020,Tien et al. ,2020,https://doi.org/10.1016/j.envpol.2020.114962,River,Conveyer Zone,Taiwan,0.720854,,0.59,PE,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Tien et al. 2020,Tien et al. ,2020,https://doi.org/10.1016/j.envpol.2020.114962,River,Conveyer Zone,Taiwan,0.798030,,0.69,PE,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Tien et al. 2020,Tien et al. ,2020,https://doi.org/10.1016/j.envpol.2020.114962,River,Conveyer Zone,Taiwan,0.896552,,0.72,PE,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Tien et al. 2020,Tien et al. ,2020,https://doi.org/10.1016/j.envpol.2020.114962,River,Conveyer Zone,Taiwan,0.988506,,0.59,PE,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Tien et al. 2020,Tien et al. ,2020,https://doi.org/10.1016/j.envpol.2020.114962,River,Conveyer Zone,Taiwan,1.060755,,0.74,PE,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Uurasjarvi et al. 2019,Uurasjarvi et al. ,2019,10.1002/wer.1229,Lake,Boundary Zone,Finland,0.000037,,0.64,PP,water,100,,20,100
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Uurasjarvi et al. 2019,Uurasjarvi et al. ,2019,10.1002/wer.1229,Lake,Boundary Zone,Finland,0.000660,,0.64,PP,water,100,,20,100
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Vermaire et al. 2017,Vermaire et al. ,2017,10.1139/facets-2016-0070,River,Conveyer Zone,Canada,0.050000,,0.95,,water,100,,100,100
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Vermaire et al. 2017,Vermaire et al. ,2017,10.1139/facets-2016-0070,River,Conveyer Zone,Canada,0.180000,,0.95,,water,100,,100,100
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Vermaire et al. 2017,Vermaire et al. ,2017,10.1139/facets-2016-0070,River,Conveyer Zone,Canada,0.240000,,0.95,,water,100,,100,100
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2017,Wang et al. ,2017,10.1016/j.scitotenv.2016.09.213,Lake,Boundary Zone,China,1.660000,,0.68,PET,water,50,,0.45,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2017,Wang et al. ,2017,10.1016/j.scitotenv.2016.09.213,Lake,Boundary Zone,China,2.400000,,0.81,PET,water,50,,0.45,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2017,Wang et al. ,2017,10.1016/j.scitotenv.2016.09.213,River,Conveyer Zone,China,2.516100,,0.76,PET,water,50,,0.45,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2017,Wang et al. ,2017,10.1016/j.scitotenv.2016.09.213,Lake,Boundary Zone,China,2.516700,,0.85,PET,water,50,,0.45,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2017,Wang et al. ,2017,10.1016/j.scitotenv.2016.09.213,Lake,Boundary Zone,China,2.550000,,0.87,PET,water,50,,0.45,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2017,Wang et al. ,2017,10.1016/j.scitotenv.2016.09.213,River,Conveyer Zone,China,2.933000,,0.78,PET,water,50,,0.45,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2017,Wang et al. ,2017,10.1016/j.scitotenv.2016.09.213,Lake,Boundary Zone,China,3.048000,,0.80,PET,water,50,,0.45,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2017,Wang et al. ,2017,10.1016/j.scitotenv.2016.09.213,Lake,Boundary Zone,China,3.336600,,0.71,PET,water,50,,0.45,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2017,Wang et al. ,2017,10.1016/j.scitotenv.2016.09.213,Lake,Boundary Zone,China,3.650000,,0.74,PET,water,50,,0.45,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2017,Wang et al. ,2017,10.1016/j.scitotenv.2016.09.213,Lake,Boundary Zone,China,3.825000,,0.86,PET,water,50,,0.45,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2017,Wang et al. ,2017,10.1016/j.scitotenv.2016.09.213,Lake,Boundary Zone,China,3.840000,,0.61,PET,water,50,,0.45,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2017,Wang et al. ,2017,10.1016/j.scitotenv.2016.09.213,Lake,Boundary Zone,China,3.950000,,0.83,PET,water,50,,0.45,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2017,Wang et al. ,2017,10.1016/j.scitotenv.2016.09.213,Lake,Boundary Zone,China,4.600000,,0.79,PET,water,50,,0.45,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2017,Wang et al. ,2017,10.1016/j.scitotenv.2016.09.213,Lake,Boundary Zone,China,5.283200,,0.86,PET,water,50,,0.45,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2017,Wang et al. ,2017,10.1016/j.scitotenv.2016.09.213,Lake,Boundary Zone,China,5.660000,,0.80,PET,water,50,,0.45,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2017,Wang et al. ,2017,10.1016/j.scitotenv.2016.09.213,Lake,Boundary Zone,China,5.745000,,0.53,PET,water,50,,0.45,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2017,Wang et al. ,2017,10.1016/j.scitotenv.2016.09.213,Lake,Boundary Zone,China,5.914000,,0.77,PET,water,50,,0.45,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2017,Wang et al. ,2017,10.1016/j.scitotenv.2016.09.213,Lake,Boundary Zone,China,6.162500,,0.68,PET,water,50,,0.45,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2017,Wang et al. ,2017,10.1016/j.scitotenv.2016.09.213,Lake,Boundary Zone,China,6.175000,,0.92,PET,water,50,,0.45,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2017,Wang et al. ,2017,10.1016/j.scitotenv.2016.09.213,Lake,Boundary Zone,China,6.390000,,0.78,PET,water,50,,0.45,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2017,Wang et al. ,2017,10.1016/j.scitotenv.2016.09.213,Lake,Boundary Zone,China,8.550000,,0.96,PET,water,50,,0.45,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2017,Wang et al. ,2017,10.1016/j.scitotenv.2016.09.213,Lake,Boundary Zone,China,8.925000,,0.86,PET,water,50,,0.45,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,0.900000,,0.64,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,0.950000,,0.64,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,1.100000,,0.64,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,1.100000,,0.64,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,1.200000,,0.64,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,1.200000,,0.64,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,1.250000,,0.63,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,1.300000,,0.64,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,1.400000,,0.64,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,1.400000,,0.64,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,1.450000,,0.64,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,1.500000,,0.64,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,1.500000,,0.64,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,1.500000,,0.64,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,1.500000,,0.64,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,1.500000,,0.64,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,1.550000,,0.63,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,1.550000,,0.64,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,1.600000,,0.63,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,1.600000,,0.64,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,1.600000,,0.64,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,1.600000,,0.64,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,1.650000,,0.63,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,1.650000,,0.64,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,1.700000,,0.64,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,1.800000,,0.64,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,1.800000,,0.64,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,1.850000,,0.64,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,1.900000,,0.64,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,2.150000,,0.64,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,2.200000,,0.63,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,2.250000,,0.64,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,2.300000,,0.63,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,2.450000,,0.63,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,2.450000,,0.64,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,2.450000,,0.64,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,2.550000,,0.63,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,2.600000,,0.63,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,2.700000,,0.63,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,2.800000,,0.64,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,2.900000,,0.63,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,3.100000,,0.63,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,3.100000,,0.63,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,3.200000,,0.63,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,3.200000,,0.63,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,3.550000,,0.63,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,4.000000,,0.63,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,4.250000,,0.63,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,4.550000,,0.63,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2018,Wang et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.211,Lake,Boundary Zone,China,4.650000,,0.63,PP,water,50,,50,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2019,Wang et al. ,2019,https://doi.org/10.1016/j.chemosphere.2019.125486,River,Conveyer Zone,China,9.036000,,0.56,PP,water,50,,1000,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2019,Wang et al. ,2019,https://doi.org/10.1016/j.chemosphere.2019.125486,River,Conveyer Zone,China,12.530000,,0.39,PP,water,50,,1000,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2019,Wang et al. ,2019,https://doi.org/10.1016/j.chemosphere.2019.125486,River,Conveyer Zone,China,13.012000,,0.44,PP,water,50,,1000,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2019,Wang et al. ,2019,https://doi.org/10.1016/j.chemosphere.2019.125486,River,Conveyer Zone,China,13.012000,,0.51,PP,water,50,,1000,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2019,Wang et al. ,2019,https://doi.org/10.1016/j.chemosphere.2019.125486,River,Conveyer Zone,China,14.016000,,0.36,PP,water,50,,1000,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2019,Wang et al. ,2019,https://doi.org/10.1016/j.chemosphere.2019.125486,River,Conveyer Zone,China,14.016000,,0.48,PP,water,50,,1000,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2019,Wang et al. ,2019,https://doi.org/10.1016/j.chemosphere.2019.125486,River,Conveyer Zone,China,14.498000,,0.45,PP,water,50,,1000,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2019,Wang et al. ,2019,https://doi.org/10.1016/j.chemosphere.2019.125486,River,Conveyer Zone,China,15.502000,,0.44,PP,water,50,,1000,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2019,Wang et al. ,2019,https://doi.org/10.1016/j.chemosphere.2019.125486,River,Conveyer Zone,China,15.984000,,0.58,PP,water,50,,1000,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2019,Wang et al. ,2019,https://doi.org/10.1016/j.chemosphere.2019.125486,River,Conveyer Zone,China,16.024000,,0.42,PP,water,50,,1000,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2019,Wang et al. ,2019,https://doi.org/10.1016/j.chemosphere.2019.125486,River,Conveyer Zone,China,16.024000,,0.46,PP,water,50,,1000,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2019,Wang et al. ,2019,https://doi.org/10.1016/j.chemosphere.2019.125486,River,Conveyer Zone,China,16.466000,,0.43,PP,water,50,,1000,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2019,Wang et al. ,2019,https://doi.org/10.1016/j.chemosphere.2019.125486,River,Conveyer Zone,China,16.466000,,0.56,PP,water,50,,1000,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2019,Wang et al. ,2019,https://doi.org/10.1016/j.chemosphere.2019.125486,River,Conveyer Zone,China,16.506000,,0.54,PP,water,50,,1000,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2019,Wang et al. ,2019,https://doi.org/10.1016/j.chemosphere.2019.125486,River,Conveyer Zone,China,16.988000,,0.37,PP,water,50,,1000,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2019,Wang et al. ,2019,https://doi.org/10.1016/j.chemosphere.2019.125486,River,Conveyer Zone,China,17.028000,,0.47,PP,water,50,,1000,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2019,Wang et al. ,2019,https://doi.org/10.1016/j.chemosphere.2019.125486,River,Conveyer Zone,China,17.510000,,0.49,PP,water,50,,1000,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2019,Wang et al. ,2019,https://doi.org/10.1016/j.chemosphere.2019.125486,River,Conveyer Zone,China,17.992000,,0.37,PP,water,50,,1000,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2019,Wang et al. ,2019,https://doi.org/10.1016/j.chemosphere.2019.125486,River,Conveyer Zone,China,18.514000,,0.51,PP,water,50,,1000,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2019,Wang et al. ,2019,https://doi.org/10.1016/j.chemosphere.2019.125486,River,Conveyer Zone,China,20.000000,,0.43,PP,water,50,,1000,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2019,Wang et al. ,2019,https://doi.org/10.1016/j.chemosphere.2019.125486,River,Conveyer Zone,China,21.004000,,0.46,PP,water,50,,1000,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2019,Wang et al. ,2019,https://doi.org/10.1016/j.chemosphere.2019.125486,River,Conveyer Zone,China,21.004000,,0.52,PP,water,50,,1000,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Wang et al. 2019,Wang et al. ,2019,https://doi.org/10.1016/j.chemosphere.2019.125486,River,Conveyer Zone,China,21.968000,,0.36,PP,water,50,,1000,50
